label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Z,0.5758914351463318,0.8507059216499329,-1.1471436067722607e-07,0.6565858125686646,0.7750229239463806,-0.036259353160858154,0.7344353795051575,0.6691223382949829,-0.0592089518904686,0.7381949424743652,0.5648771524429321,-0.08242517709732056,0.6780760288238525,0.512365996837616,-0.10521648824214935,0.6605005860328674,0.5057586431503296,-0.01154294889420271,0.689996600151062,0.4651239514350891,-0.056502800434827805,0.7155325412750244,0.4411870241165161,-0.08598167449235916,0.7369669675827026,0.42766427993774414,-0.1024598702788353,0.5928754806518555,0.4989703595638275,-0.016372131183743477,0.6241303086280823,0.4613141417503357,-0.07819691300392151,0.6366367340087891,0.5930988788604736,-0.09408454596996307,0.634614109992981,0.661672830581665,-0.08743532001972198,0.5278663635253906,0.5217379927635193,-0.027935147285461426,0.556611955165863,0.5074347257614136,-0.0972844660282135,0.5812269449234009,0.6273136734962463,-0.08825502544641495,0.58260577917099,0.6799343228340149,-0.061836447566747665,0.45968887209892273,0.5696408152580261,-0.04129102826118469,0.4922212064266205,0.5471301078796387,-0.08759612590074539,0.5269609093666077,0.6320552229881287,-0.07372066378593445,0.5335240364074707,0.6727762222290039,-0.05021512880921364
Z,0.5809083580970764,0.8352123498916626,1.755931009483902e-07,0.6585661768913269,0.7729988694190979,-0.03849724307656288,0.7347209453582764,0.6729975342750549,-0.06063111871480942,0.7427738904953003,0.5726566314697266,-0.08105696737766266,0.6849614381790161,0.5226284265518188,-0.10059481114149094,0.65958571434021,0.5052802562713623,-0.0119572589173913,0.6909696459770203,0.4648370146751404,-0.05594870448112488,0.7148910760879517,0.4425587058067322,-0.08641958236694336,0.7349767684936523,0.43112555146217346,-0.10318579524755478,0.5933964848518372,0.4965358376502991,-0.014321982860565186,0.6245582699775696,0.45989692211151123,-0.07673157751560211,0.6379828453063965,0.5883141756057739,-0.09389995038509369,0.636072039604187,0.6644055843353271,-0.08704543858766556,0.5283458828926086,0.5181134343147278,-0.023128701373934746,0.5587932467460632,0.5089956521987915,-0.08987395465373993,0.5818324685096741,0.6284314393997192,-0.08041982352733612,0.5816897749900818,0.6849449872970581,-0.05337483435869217,0.4609931707382202,0.5642565488815308,-0.034192025661468506,0.49543145298957825,0.5543002486228943,-0.07866331934928894,0.5286995768547058,0.6375542283058167,-0.06566017866134644,0.5348491072654724,0.6755955815315247,-0.0422159805893898
Z,0.5823728442192078,0.830470860004425,1.471722299584144e-07,0.6580317616462708,0.7752795219421387,-0.03974558040499687,0.7353509664535522,0.6722119450569153,-0.06164303794503212,0.7420955300331116,0.5716440081596375,-0.0809192955493927,0.6825786828994751,0.5256205797195435,-0.09944278746843338,0.6622260808944702,0.503761887550354,-0.015589507296681404,0.691382110118866,0.4656818211078644,-0.05960037186741829,0.7147531509399414,0.4431854486465454,-0.08960843086242676,0.7348774075508118,0.4331524074077606,-0.10574033111333847,0.5952471494674683,0.4940074384212494,-0.016454754397273064,0.6251237988471985,0.46037134528160095,-0.0766533613204956,0.637597918510437,0.5892471075057983,-0.09151122719049454,0.6362385153770447,0.665371835231781,-0.08344940096139908,0.5296408534049988,0.5147229433059692,-0.023859074339270592,0.5598819851875305,0.5099672675132751,-0.08827636390924454,0.5824607014656067,0.6285296082496643,-0.07836160063743591,0.5834562182426453,0.6847334504127502,-0.051800988614559174,0.4627302587032318,0.5613076686859131,-0.03374585136771202,0.4963386058807373,0.5568633675575256,-0.07758024334907532,0.5291635990142822,0.6386547088623047,-0.06591103225946426,0.5362159609794617,0.6741328835487366,-0.04383638873696327
Z,0.5797548294067383,0.8287303447723389,1.7435789345654484e-07,0.6550240516662598,0.7769198417663574,-0.04138060659170151,0.7334614992141724,0.6748573780059814,-0.06444092839956284,0.7408811450004578,0.5735893845558167,-0.084366574883461,0.6809309124946594,0.5275798439979553,-0.10341233760118484,0.6598160266876221,0.5048635601997375,-0.01851673237979412,0.6888039112091064,0.46868306398391724,-0.06352809071540833,0.71197509765625,0.4456484317779541,-0.09348871558904648,0.7324885129928589,0.4347280263900757,-0.10949420183897018,0.5931525230407715,0.4948383569717407,-0.018635625019669533,0.6242290139198303,0.462003231048584,-0.07971394807100296,0.6370142698287964,0.5926350951194763,-0.0938701257109642,0.6361603140830994,0.6669726371765137,-0.08529754728078842,0.5281505584716797,0.5150583386421204,-0.025327550247311592,0.559685468673706,0.5116649866104126,-0.09043315052986145,0.5816822648048401,0.6306881904602051,-0.0794321671128273,0.5817874670028687,0.6857828497886658,-0.05224534124135971,0.46149107813835144,0.5608859658241272,-0.034645404666662216,0.4964013993740082,0.5595502257347107,-0.0790647342801094,0.5292046666145325,0.6418072581291199,-0.06718531250953674,0.5354270339012146,0.6754598617553711,-0.045030269771814346
Z,0.5774176716804504,0.8296175599098206,1.5461843361208594e-07,0.6527793407440186,0.7784318327903748,-0.041780732572078705,0.7318933606147766,0.6771209836006165,-0.06513060629367828,0.7396329045295715,0.575380802154541,-0.08541534841060638,0.679306149482727,0.5283543467521667,-0.10470221936702728,0.6590511202812195,0.5074464082717896,-0.01867355965077877,0.6885265707969666,0.46898120641708374,-0.06414490193128586,0.710202157497406,0.4473525881767273,-0.09412312507629395,0.7279349565505981,0.439053475856781,-0.10979275405406952,0.5926660299301147,0.4979502856731415,-0.018616264685988426,0.6229039430618286,0.46358615159988403,-0.07928270846605301,0.6357030272483826,0.5941852331161499,-0.09307654947042465,0.6341355443000793,0.6680333018302917,-0.08438334614038467,0.5276675224304199,0.518566906452179,-0.025256849825382233,0.5578712821006775,0.5118458271026611,-0.08995019644498825,0.5799016952514648,0.6310628056526184,-0.07830435037612915,0.579323947429657,0.6859750151634216,-0.050795238465070724,0.4606538414955139,0.564764142036438,-0.03455108776688576,0.49452635645866394,0.5596801042556763,-0.07840397208929062,0.5267300009727478,0.6412690281867981,-0.06576947122812271,0.5316746830940247,0.6747648119926453,-0.04317628592252731
Z,0.5751445889472961,0.8339670300483704,2.2253755105339224e-07,0.6494161486625671,0.7806333303451538,-0.041571781039237976,0.7263293266296387,0.6775704026222229,-0.06508462131023407,0.7315155267715454,0.5763841867446899,-0.0855436697602272,0.6730118989944458,0.5278130173683167,-0.10543423891067505,0.6476090550422668,0.5104728937149048,-0.018414892256259918,0.6727326512336731,0.47728395462036133,-0.06038903445005417,0.6979795694351196,0.4500390887260437,-0.08754919469356537,0.722178041934967,0.4344986379146576,-0.10239925235509872,0.5812671184539795,0.5028017163276672,-0.01827751100063324,0.6156325340270996,0.4675571620464325,-0.07683831453323364,0.629977822303772,0.5967331528663635,-0.08916402608156204,0.6285942196846008,0.668971598148346,-0.07985280454158783,0.5177046060562134,0.5254254341125488,-0.02451290562748909,0.5497563481330872,0.5149374008178711,-0.08914215862751007,0.5751429796218872,0.6312232613563538,-0.07749612629413605,0.5754952430725098,0.6857887506484985,-0.050205398350954056,0.4527501165866852,0.5746340155601501,-0.03308302164077759,0.48747166991233826,0.560756266117096,-0.0781414657831192,0.5220848917961121,0.6412132382392883,-0.06553985178470612,0.5272621512413025,0.6774980425834656,-0.043016400188207626
Z,0.566124439239502,0.8679124116897583,-5.39509017016826e-07,0.6537825465202332,0.775211751461029,-0.02972775138914585,0.7215830683708191,0.6649832129478455,-0.0506349541246891,0.7283598184585571,0.5681201219558716,-0.07371757179498672,0.6692464351654053,0.5179510116577148,-0.09354794025421143,0.6440958976745605,0.4833861291408539,-0.021297898143529892,0.6846793293952942,0.4319850206375122,-0.06738820672035217,0.7001093626022339,0.4825650155544281,-0.09354184567928314,0.6999183297157288,0.5144289135932922,-0.10674110800027847,0.5744388103485107,0.484912633895874,-0.02997088059782982,0.6118350028991699,0.4794977605342865,-0.08617802709341049,0.6309223175048828,0.6060135364532471,-0.1013665646314621,0.6302186250686646,0.6612504720687866,-0.10047032684087753,0.5084361433982849,0.517706036567688,-0.04408606141805649,0.546563446521759,0.5252633690834045,-0.10667837411165237,0.5736938118934631,0.6405993700027466,-0.1003715842962265,0.5757706761360168,0.6847454309463501,-0.08096765726804733,0.44440025091171265,0.5702418684959412,-0.05976441875100136,0.48451048135757446,0.5599950551986694,-0.10037513822317123,0.5181350708007812,0.6436758637428284,-0.08773190528154373,0.5256384015083313,0.6825493574142456,-0.06799567490816116
Z,0.5697073936462402,0.8348008394241333,1.4885277721532475e-07,0.6439346671104431,0.7819914817810059,-0.041947413235902786,0.720602810382843,0.6787815093994141,-0.06587668508291245,0.7269182205200195,0.577266275882721,-0.08677995204925537,0.6673570871353149,0.5299782156944275,-0.10679324716329575,0.6457685828208923,0.5105308294296265,-0.019775478169322014,0.6747472882270813,0.47294238209724426,-0.06465339660644531,0.6953375339508057,0.44996991753578186,-0.09415492415428162,0.7119137048721313,0.44018346071243286,-0.1095559224486351,0.5790882706642151,0.5029128789901733,-0.019356537610292435,0.6093475818634033,0.46934688091278076,-0.07773704081773758,0.62363201379776,0.5977381467819214,-0.09009988605976105,0.6228947639465332,0.6694169044494629,-0.08120277523994446,0.5146586298942566,0.5250702500343323,-0.025683047249913216,0.5436474680900574,0.5176306366920471,-0.08787980675697327,0.5680346488952637,0.6333451271057129,-0.07539473474025726,0.5695236325263977,0.6874593496322632,-0.048301588743925095,0.4489942789077759,0.5730474591255188,-0.03477974608540535,0.4811328053474426,0.5642015337944031,-0.07656300812959671,0.5145062208175659,0.6425338387489319,-0.06321768462657928,0.5211130380630493,0.6763107180595398,-0.04072399064898491
Z,0.5649526715278625,0.8359768390655518,2.1134623295893107e-07,0.6398234963417053,0.7833064794540405,-0.04460106045007706,0.715703010559082,0.6794660091400146,-0.06941129267215729,0.7190401554107666,0.5773211717605591,-0.09027589112520218,0.6587787866592407,0.5307776927947998,-0.11040795594453812,0.6394577026367188,0.5164541006088257,-0.02244270034134388,0.6630825996398926,0.48112034797668457,-0.06566298007965088,0.6843721866607666,0.4519786238670349,-0.09376177936792374,0.7045493125915527,0.4356433153152466,-0.10900449007749557,0.5724103450775146,0.508708655834198,-0.020655279979109764,0.600734293460846,0.4700232148170471,-0.07998830825090408,0.6155620217323303,0.5977074503898621,-0.09237106889486313,0.6166871190071106,0.6703190803527832,-0.08301494270563126,0.5082024335861206,0.5307238698005676,-0.02540258690714836,0.5343797206878662,0.5171170234680176,-0.08985057473182678,0.5612651705741882,0.6325381994247437,-0.07761292159557343,0.5651567578315735,0.6884824633598328,-0.04998146370053291,0.4427756071090698,0.5791980624198914,-0.03280120715498924,0.47256946563720703,0.5627663731575012,-0.0774659514427185,0.5085738301277161,0.6427837610244751,-0.06441405415534973,0.517522931098938,0.6804078221321106,-0.04151460900902748
Z,0.5559711456298828,0.8657857179641724,-5.950846002633625e-07,0.6440489888191223,0.7728830575942993,-0.0376492440700531,0.7105746865272522,0.6642932891845703,-0.06263312697410583,0.7119466662406921,0.5672871470451355,-0.08786731958389282,0.6499226093292236,0.5172494053840637,-0.10781604796648026,0.633899986743927,0.4827433228492737,-0.029344096779823303,0.6680846214294434,0.43331581354141235,-0.08068504184484482,0.6778801679611206,0.5125815272331238,-0.1089298203587532,0.6720815896987915,0.5606212615966797,-0.12221887707710266,0.5621017813682556,0.4875711500644684,-0.034673016518354416,0.5925071835517883,0.4769214987754822,-0.09746033698320389,0.6152973175048828,0.6068335175514221,-0.11625859141349792,0.6160584688186646,0.6623132824897766,-0.11651497334241867,0.4950970411300659,0.5217493176460266,-0.046011291444301605,0.522483229637146,0.5246527194976807,-0.1125652939081192,0.5555927753448486,0.6405974626541138,-0.10797577351331711,0.5606825351715088,0.6850258111953735,-0.08861763030290604,0.4306117296218872,0.5750253200531006,-0.0593276172876358,0.46322008967399597,0.5622547268867493,-0.10238049924373627,0.5007020235061646,0.6463052034378052,-0.09110519289970398,0.5102061033248901,0.6844886541366577,-0.07146276533603668
