label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
G,0.45319801568984985,0.9311570525169373,6.460714985223603e-07,0.547248363494873,0.8476752638816833,-0.0354432575404644,0.6026583909988403,0.7255080342292786,-0.041202694177627563,0.6256470680236816,0.6020345687866211,-0.04619010537862778,0.6496645212173462,0.5124503970146179,-0.049970563501119614,0.5430397987365723,0.6059036254882812,0.013734530657529831,0.572239339351654,0.5148977041244507,-0.0009497250430285931,0.5857926607131958,0.45624232292175293,-0.01920360140502453,0.5934680700302124,0.401751846075058,-0.03363539278507233,0.480415940284729,0.5810649394989014,0.013990811072289944,0.4895000755786896,0.4438880383968353,0.004103337414562702,0.49540290236473083,0.36186397075653076,-0.010718890465795994,0.4988761842250824,0.28494423627853394,-0.022158050909638405,0.4208580553531647,0.5902965068817139,0.005185144487768412,0.40644222497940063,0.45359236001968384,-0.01591312140226364,0.3985227942466736,0.3666548430919647,-0.03488445281982422,0.3923273980617523,0.28658348321914673,-0.04724101722240448,0.36250895261764526,0.6264440417289734,-0.007547037210315466,0.3479115664958954,0.5179528594017029,-0.029986755922436714,0.3428787291049957,0.4480694532394409,-0.042029958218336105,0.3419383466243744,0.3777989149093628,-0.05009358376264572
G,0.45088380575180054,0.9371861219406128,6.239754384296248e-07,0.5414716005325317,0.8478052020072937,-0.03365001454949379,0.5961018800735474,0.7235250473022461,-0.0388876311480999,0.6202807426452637,0.6018767356872559,-0.04324781894683838,0.646136462688446,0.5121512413024902,-0.04696757718920708,0.5375799536705017,0.6103956699371338,0.010537344962358475,0.5647194385528564,0.5091599225997925,-0.008076861500740051,0.5757861733436584,0.4448709189891815,-0.030291857197880745,0.5825834274291992,0.38025033473968506,-0.048169173300266266,0.4780435264110565,0.5878841876983643,0.0110593531280756,0.48812052607536316,0.4626496732234955,-0.004559751134365797,0.49355408549308777,0.3811386227607727,-0.025989586487412453,0.49690601229667664,0.30549490451812744,-0.043002765625715256,0.4183053970336914,0.597201943397522,0.0033502995502203703,0.404822438955307,0.46701234579086304,-0.01999262161552906,0.3959059417247772,0.3796054422855377,-0.0414135679602623,0.3892495632171631,0.3004031777381897,-0.05605737492442131,0.3584993779659271,0.631434440612793,-0.007916662842035294,0.34661340713500977,0.5256674289703369,-0.030661005526781082,0.3428826332092285,0.45488443970680237,-0.04409436881542206,0.34283462166786194,0.3838726878166199,-0.05355995520949364
G,0.4492132067680359,0.9381670951843262,6.760842552466784e-07,0.5423436760902405,0.847805380821228,-0.03294580802321434,0.5962440371513367,0.7224589586257935,-0.035654302686452866,0.6182854771614075,0.598582923412323,-0.03746691346168518,0.6454710960388184,0.5073041915893555,-0.03876812011003494,0.5375620126724243,0.611182689666748,0.015502981841564178,0.5628753900527954,0.5062505602836609,0.000676707539241761,0.5732097625732422,0.4387965202331543,-0.018629079684615135,0.5818450450897217,0.3708350658416748,-0.03545627370476723,0.4780588448047638,0.5891261100769043,0.016247279942035675,0.48702535033226013,0.46660423278808594,0.0029422109946608543,0.49394387006759644,0.38741639256477356,-0.017694760113954544,0.5013034343719482,0.31217700242996216,-0.034474726766347885,0.4182894825935364,0.6002205610275269,0.008656224235892296,0.4044589400291443,0.4701126217842102,-0.01546415500342846,0.39568617939949036,0.3843035101890564,-0.038303110748529434,0.39059197902679443,0.3038308024406433,-0.053670670837163925,0.3586326837539673,0.6364636421203613,-0.002198447473347187,0.3469606637954712,0.5299503207206726,-0.027388375252485275,0.34465721249580383,0.46045398712158203,-0.043213240802288055,0.34639573097229004,0.388034462928772,-0.054150599986314774
G,0.44927045702934265,0.9376974105834961,6.805752263971954e-07,0.5425695180892944,0.8428695201873779,-0.03211268410086632,0.5953966975212097,0.7197699546813965,-0.03502632677555084,0.6156122088432312,0.5985142588615417,-0.03755459934473038,0.6408620476722717,0.5060145854949951,-0.03952783718705177,0.5395688414573669,0.6019980907440186,0.021478889510035515,0.5653460621833801,0.49678725004196167,0.00794750452041626,0.5759979486465454,0.4294790029525757,-0.012466659769415855,0.5850698947906494,0.3602076768875122,-0.030798519030213356,0.47881191968917847,0.5844970941543579,0.022698139771819115,0.486177533864975,0.47590363025665283,0.01000887993723154,0.49137845635414124,0.40688133239746094,-0.012695960700511932,0.4981232285499573,0.3386298418045044,-0.031569309532642365,0.41746965050697327,0.5978372693061829,0.015515469945967197,0.40635788440704346,0.47793546319007874,-0.006970913149416447,0.39902955293655396,0.39872094988822937,-0.029317982494831085,0.3952257037162781,0.3214699327945709,-0.04523376375436783,0.3557683825492859,0.635161817073822,0.004940945655107498,0.3464280962944031,0.5361989736557007,-0.019019749015569687,0.34561264514923096,0.47089841961860657,-0.034180935472249985,0.3490228056907654,0.40109947323799133,-0.0448775514960289
G,0.4489554166793823,0.9393694400787354,7.385789331237902e-07,0.5425436496734619,0.8401995301246643,-0.03396092355251312,0.5932905077934265,0.7179467678070068,-0.03635537624359131,0.6109356880187988,0.5978190898895264,-0.039147984236478806,0.6325541734695435,0.5013211369514465,-0.041459158062934875,0.539871096611023,0.6042731404304504,0.03278769180178642,0.5664742588996887,0.4939349293708801,0.023338209837675095,0.578079879283905,0.4219238758087158,0.0026333522982895374,0.5866098403930664,0.3479703962802887,-0.017569368705153465,0.47980692982673645,0.590314507484436,0.03502250462770462,0.4810923933982849,0.4919540286064148,0.02140122279524803,0.4849473237991333,0.43007713556289673,-0.007400292903184891,0.49181368947029114,0.3750157356262207,-0.03075789473950863,0.417974054813385,0.6031292676925659,0.028281453996896744,0.4065171480178833,0.4949115514755249,0.005962710827589035,0.4050767421722412,0.4248299300670624,-0.02032347023487091,0.4077945351600647,0.35979241132736206,-0.03930487483739853,0.3547101318836212,0.6377811431884766,0.017634568735957146,0.3464847505092621,0.5449396371841431,-0.007473881356418133,0.34892404079437256,0.48553466796875,-0.025782594457268715,0.3572290241718292,0.4241549074649811,-0.03890949860215187
G,0.4495074450969696,0.9372619390487671,8.016328365556546e-07,0.5464280247688293,0.834775447845459,-0.0393071249127388,0.5919265747070312,0.7135335206985474,-0.04070481285452843,0.6102793216705322,0.5965366959571838,-0.04490988329052925,0.6298317909240723,0.4932672381401062,-0.048796396702528,0.542473554611206,0.6051252484321594,0.059703946113586426,0.5691525340080261,0.4906207025051117,0.05259667709469795,0.5786547064781189,0.4112774729728699,0.025354204699397087,0.5857925415039062,0.3363540470600128,-0.0019690035842359066,0.4806218147277832,0.5947020053863525,0.061565812677145004,0.4791005253791809,0.4819636046886444,0.030482998117804527,0.4805111289024353,0.4385356903076172,-0.02566116489470005,0.4888286292552948,0.43037524819374084,-0.06399132311344147,0.4168180525302887,0.6037272810935974,0.05314614623785019,0.4103366434574127,0.4915810823440552,0.018085265532135963,0.41598695516586304,0.43571770191192627,-0.03529539331793785,0.42822834849357605,0.41990429162979126,-0.06923699378967285,0.3543556332588196,0.6319113373756409,0.04055695980787277,0.3498619794845581,0.5400611162185669,0.006679975427687168,0.35423389077186584,0.48417115211486816,-0.030863337218761444,0.3686015009880066,0.44887426495552063,-0.05801253765821457
G,0.45665571093559265,0.9172125458717346,5.926385142629442e-07,0.5399163961410522,0.848897397518158,-0.04483431950211525,0.5894228219985962,0.7084211707115173,-0.050897952169179916,0.604759931564331,0.5813043117523193,-0.055572789162397385,0.62227863073349,0.49089789390563965,-0.05948103219270706,0.5437313318252563,0.5896700024604797,0.008234820328652859,0.5692086815834045,0.4698677361011505,-0.005521312355995178,0.5751252174377441,0.3824875056743622,-0.025965241715312004,0.5753843784332275,0.3166801333427429,-0.04468037188053131,0.4824468791484833,0.5795467495918274,0.015069416724145412,0.4808433949947357,0.44531166553497314,-0.022440709173679352,0.4850747883319855,0.4485023021697998,-0.060940343886613846,0.4926360249519348,0.5103446245193481,-0.08086051791906357,0.42138344049453735,0.595664381980896,0.015826748684048653,0.4086209535598755,0.47196781635284424,-0.022294923663139343,0.41735413670539856,0.45999452471733093,-0.05751334875822067,0.4316209852695465,0.516270637512207,-0.07456937432289124,0.3575655221939087,0.633143424987793,0.01319888886064291,0.3482014834880829,0.5402662754058838,-0.021130118519067764,0.36182713508605957,0.513496458530426,-0.04805249348282814,0.38306984305381775,0.5375882387161255,-0.06323779374361038
G,0.4528171718120575,0.9160340428352356,2.766286968380882e-07,0.5357341170310974,0.8498741984367371,-0.04127909243106842,0.5867412090301514,0.7098374366760254,-0.048215944319963455,0.6030938625335693,0.5799751281738281,-0.054325662553310394,0.6241356730461121,0.48974609375,-0.05916662886738777,0.5428613424301147,0.5868446826934814,0.0037745435256510973,0.5662281513214111,0.4640018939971924,-0.01081057358533144,0.57171630859375,0.37850049138069153,-0.025764085352420807,0.5697766542434692,0.3071536421775818,-0.04030085355043411,0.4805701971054077,0.5778675079345703,0.0064965542405843735,0.47786179184913635,0.43597811460494995,-0.035534050315618515,0.4925188422203064,0.49274611473083496,-0.061133090406656265,0.4990944564342499,0.570572018623352,-0.06756865233182907,0.41964471340179443,0.5958051681518555,0.004044621251523495,0.40799784660339355,0.4661763310432434,-0.040410108864307404,0.4305180311203003,0.5163027048110962,-0.05080975219607353,0.44154441356658936,0.5883106589317322,-0.04590362310409546,0.35688814520835876,0.6310849189758301,-0.0018217448377981782,0.35175901651382446,0.5266662240028381,-0.03720586374402046,0.375846803188324,0.5484024882316589,-0.04335520416498184,0.39031943678855896,0.6013540625572205,-0.03997543081641197
G,0.4531213939189911,0.9193722605705261,1.5653618845590245e-07,0.534890353679657,0.8416533470153809,-0.03236294165253639,0.585307240486145,0.7034151554107666,-0.03786352649331093,0.6011502146720886,0.5781804919242859,-0.04444935545325279,0.6231638193130493,0.48774272203445435,-0.049863893538713455,0.5442954897880554,0.5769853591918945,0.012370972894132137,0.5649611353874207,0.4571882486343384,-0.003385192947462201,0.572269082069397,0.3726799190044403,-0.015620608814060688,0.5685771703720093,0.29920893907546997,-0.02744288370013237,0.47992733120918274,0.5720319151878357,0.009863117709755898,0.4799700975418091,0.43771329522132874,-0.031011004000902176,0.4957963824272156,0.524822473526001,-0.04625624790787697,0.4936218559741974,0.5902994275093079,-0.043425463140010834,0.41769662499427795,0.5932663083076477,0.0022017003502696753,0.41151612997055054,0.47580647468566895,-0.046815384179353714,0.43678247928619385,0.5687025189399719,-0.039069436490535736,0.43646639585494995,0.6293624043464661,-0.018623419106006622,0.3535030484199524,0.6316573023796082,-0.00811208225786686,0.3556939959526062,0.5316975116729736,-0.0446925051510334,0.383928120136261,0.5875320434570312,-0.035319987684488297,0.39071300625801086,0.6357724070549011,-0.01856936328113079
G,0.45410650968551636,0.9213683605194092,1.724318821061388e-07,0.5387767553329468,0.838671088218689,-0.03134234622120857,0.5860022902488708,0.7018638253211975,-0.037014663219451904,0.5982837080955505,0.5750747919082642,-0.04443855583667755,0.6182374358177185,0.48304006457328796,-0.051335353404283524,0.5416971445083618,0.5804190635681152,0.0099848797544837,0.5606278777122498,0.45419633388519287,-0.00982171855866909,0.5674263834953308,0.3675616681575775,-0.025978319346904755,0.5654270648956299,0.2914978861808777,-0.04027431458234787,0.4799424409866333,0.5780869722366333,0.006078758276998997,0.47931158542633057,0.44337016344070435,-0.04127814993262291,0.4919430613517761,0.5190449357032776,-0.06175791844725609,0.4909800589084625,0.5878205299377441,-0.06197280064225197,0.4186435043811798,0.6009149551391602,-0.0028859192971140146,0.4093313217163086,0.4812493920326233,-0.055186133831739426,0.4340676963329315,0.5649223327636719,-0.051697708666324615,0.4399597942829132,0.6301010251045227,-0.03363568335771561,0.35514265298843384,0.6420329213142395,-0.01451935339719057,0.35406801104545593,0.5432088375091553,-0.05352458730340004,0.38308486342430115,0.5951730012893677,-0.047610580921173096,0.39594554901123047,0.6469584107398987,-0.032946258783340454
G,0.45393040776252747,0.9232194423675537,1.6843229388996406e-07,0.5378764867782593,0.8384869694709778,-0.032481417059898376,0.5824993252754211,0.702829897403717,-0.038945432752370834,0.5933540463447571,0.5751412510871887,-0.04736249893903732,0.6150152683258057,0.48244014382362366,-0.05517508089542389,0.5417945384979248,0.5834853649139404,0.010631074197590351,0.5605371594429016,0.4544239640235901,-0.010821452364325523,0.5658791661262512,0.367165207862854,-0.027325894683599472,0.5633136034011841,0.291838139295578,-0.041164182126522064,0.4801199734210968,0.5809224247932434,0.007339089177548885,0.47899165749549866,0.4485042691230774,-0.04364893212914467,0.4879823625087738,0.5285190343856812,-0.06414289027452469,0.4876083731651306,0.6046010255813599,-0.06272774189710617,0.4180537760257721,0.6029636859893799,-0.0015027541667222977,0.40860846638679504,0.4858761727809906,-0.05730137601494789,0.4303164780139923,0.5748282074928284,-0.05381936952471733,0.43845129013061523,0.6474500894546509,-0.03366907685995102,0.3544768691062927,0.6442140340805054,-0.01308912131935358,0.35199445486068726,0.5455111861228943,-0.05499881133437157,0.38054367899894714,0.6004312634468079,-0.05015230178833008,0.3968064785003662,0.6584483981132507,-0.03466067463159561
G,0.4520333409309387,0.9212399125099182,4.4420577438586406e-08,0.5345355272293091,0.8372964859008789,-0.03022524155676365,0.5773115158081055,0.6979557275772095,-0.03629624843597412,0.5843952894210815,0.5712927579879761,-0.04420367255806923,0.6064374446868896,0.48069268465042114,-0.0517907440662384,0.5429061651229858,0.5792478919029236,0.007309898268431425,0.5601913332939148,0.4541355073451996,-0.019029615446925163,0.5623811483383179,0.36653855443000793,-0.0355553925037384,0.5581388473510742,0.2924383878707886,-0.048154067248106,0.4792308211326599,0.58006751537323,0.002541431924328208,0.4750716984272003,0.4570763111114502,-0.05672489106655121,0.4818306565284729,0.5599875450134277,-0.07396537810564041,0.48334041237831116,0.6419371962547302,-0.06685197353363037,0.416342169046402,0.6058056354522705,-0.0075805410742759705,0.4029795825481415,0.500755786895752,-0.07305435836315155,0.4256976544857025,0.6120636463165283,-0.06333795934915543,0.4365573227405548,0.6860426664352417,-0.03526310622692108,0.35251832008361816,0.6520327925682068,-0.019552357494831085,0.3506583869457245,0.5645952820777893,-0.06705614924430847,0.37809672951698303,0.6405027508735657,-0.05706271901726723,0.3931695818901062,0.6986612677574158,-0.03564649075269699
G,0.4512319266796112,0.9191323518753052,2.0176397441673544e-08,0.5326316952705383,0.8363982439041138,-0.03037463314831257,0.5752758979797363,0.6956759095191956,-0.03673101216554642,0.5821695327758789,0.5691318511962891,-0.04467322304844856,0.604865312576294,0.4797520041465759,-0.0519302561879158,0.5430817008018494,0.5780256986618042,0.005444693379104137,0.5588136315345764,0.4523312747478485,-0.022601917386054993,0.5601515769958496,0.3646567463874817,-0.03887663409113884,0.5557107925415039,0.2916877865791321,-0.050888191908597946,0.4789530634880066,0.5810128450393677,0.0006523522897623479,0.4717608690261841,0.46343520283699036,-0.06086868420243263,0.47906821966171265,0.5743770599365234,-0.07646878808736801,0.4840294122695923,0.6564750671386719,-0.0675358697772026,0.4161815345287323,0.6084539890289307,-0.009631366468966007,0.40185919404029846,0.5085225105285645,-0.0782139003276825,0.42382994294166565,0.6262496709823608,-0.06670302897691727,0.4358454942703247,0.6991066932678223,-0.03655466437339783,0.35249751806259155,0.6564751267433167,-0.021605875343084335,0.34942367672920227,0.5770662426948547,-0.07115484774112701,0.3753916025161743,0.6582502722740173,-0.060440633445978165,0.3906976580619812,0.7134804725646973,-0.038002192974090576
