label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
M,0.4573270082473755,0.7908686399459839,5.36070068335448e-08,0.5479764938354492,0.7132225036621094,-0.03542270511388779,0.6109720468521118,0.6206791996955872,-0.06124991923570633,0.6371107697486877,0.5349763631820679,-0.09022590517997742,0.6303189992904663,0.4480575919151306,-0.11653971672058105,0.5568143129348755,0.4451453685760498,-0.01611056923866272,0.5672398209571838,0.33334147930145264,-0.07235417515039444,0.5689319968223572,0.32293328642845154,-0.1109633520245552,0.5671645402908325,0.3613849878311157,-0.12736254930496216,0.48511576652526855,0.45346736907958984,-0.021901452913880348,0.48470115661621094,0.3666520118713379,-0.08737117797136307,0.5049550533294678,0.45987874269485474,-0.11032270640134811,0.5230111479759216,0.5439325571060181,-0.10915368050336838,0.4162319004535675,0.48364177346229553,-0.035424310714006424,0.41536945104599,0.4240509271621704,-0.09871387481689453,0.4465148150920868,0.5259499549865723,-0.0922892764210701,0.468903124332428,0.6032989025115967,-0.06964165717363358,0.35019242763519287,0.5327370762825012,-0.052119363099336624,0.359796941280365,0.48522964119911194,-0.09535907953977585,0.3951587378978729,0.5641083717346191,-0.08425181359052658,0.4178580939769745,0.6250298023223877,-0.062371641397476196
M,0.4608399569988251,0.7799566984176636,-5.660547586217035e-08,0.5480175018310547,0.708247721195221,-0.033769138157367706,0.6145502328872681,0.6200622320175171,-0.05676819011569023,0.6420208215713501,0.5382508039474487,-0.08305612206459045,0.6306543350219727,0.456302672624588,-0.10732477903366089,0.5619639754295349,0.448967307806015,-0.01542123593389988,0.56903475522995,0.3460918366909027,-0.07210949063301086,0.5717438459396362,0.34522783756256104,-0.11156647652387619,0.5724974274635315,0.3908837139606476,-0.12853513658046722,0.49194326996803284,0.45176300406455994,-0.022798674181103706,0.4925839304924011,0.3596288859844208,-0.08909755945205688,0.5110594034194946,0.4443615972995758,-0.11659762263298035,0.5263584852218628,0.5315895080566406,-0.11839277297258377,0.4249088764190674,0.4782486855983734,-0.037738483399152756,0.42227858304977417,0.42043548822402954,-0.10333151370286942,0.4541705846786499,0.5180869698524475,-0.10579191893339157,0.4784047603607178,0.5963852405548096,-0.08866684883832932,0.3582226037979126,0.5261274576187134,-0.0553198903799057,0.3644356429576874,0.4799799919128418,-0.10338107496500015,0.3994915187358856,0.5559688210487366,-0.09984775632619858,0.4258953928947449,0.6174845695495605,-0.08305420726537704
M,0.4678274393081665,0.7603330016136169,-2.6161005806102366e-08,0.551680326461792,0.6979210376739502,-0.03566904738545418,0.6197301149368286,0.6163821220397949,-0.059648554772138596,0.6464359164237976,0.542119026184082,-0.08627570420503616,0.6333338022232056,0.46415892243385315,-0.1102675274014473,0.5636284351348877,0.43740326166152954,-0.019244477152824402,0.5673884153366089,0.33716511726379395,-0.07693174481391907,0.5755054950714111,0.3637142777442932,-0.11605595052242279,0.5843008160591125,0.4262661933898926,-0.1319037526845932,0.4946883022785187,0.4408992528915405,-0.024980908259749413,0.49848473072052,0.35437217354774475,-0.0903690904378891,0.516802966594696,0.43979281187057495,-0.11801590770483017,0.5341455936431885,0.525640606880188,-0.12014888972043991,0.42766931653022766,0.4658828377723694,-0.03845788910984993,0.42973649501800537,0.41512924432754517,-0.1024002805352211,0.4600837230682373,0.5149253606796265,-0.10635443776845932,0.48492133617401123,0.5935968160629272,-0.09046325832605362,0.3614861071109772,0.5112355947494507,-0.05460820347070694,0.3686150908470154,0.47346073389053345,-0.10081760585308075,0.4019292891025543,0.5510954856872559,-0.09828756004571915,0.42879438400268555,0.6116107702255249,-0.08229045569896698
M,0.4701923727989197,0.7497389316558838,-1.4341776477522217e-07,0.5529741048812866,0.6937342882156372,-0.03573835268616676,0.6226281523704529,0.6156437397003174,-0.0595269501209259,0.6547789573669434,0.5445259213447571,-0.08529341220855713,0.6376120448112488,0.46728360652923584,-0.10766063630580902,0.563973605632782,0.41881051659584045,-0.019722314551472664,0.5779266357421875,0.33525505661964417,-0.07716000825166702,0.5834092497825623,0.39345940947532654,-0.11613857746124268,0.5856611728668213,0.46756356954574585,-0.13181421160697937,0.4945696294307709,0.4183315336704254,-0.024352967739105225,0.5054174065589905,0.34922200441360474,-0.08540751039981842,0.5232559442520142,0.44312989711761475,-0.111161008477211,0.5369917750358582,0.5265525579452515,-0.11325711756944656,0.4257218837738037,0.44149863719940186,-0.03680439293384552,0.43312638998031616,0.4047880172729492,-0.09605934470891953,0.46456268429756165,0.509804368019104,-0.09938634932041168,0.4876212775707245,0.5866366028785706,-0.0846930742263794,0.3603019416332245,0.48650088906288147,-0.05207793042063713,0.37362775206565857,0.46955713629722595,-0.09640595316886902,0.4079097807407379,0.5524033904075623,-0.09486386179924011,0.43381810188293457,0.6104810833930969,-0.08002323657274246
M,0.47113242745399475,0.740769624710083,-1.6068334218743985e-07,0.5544924139976501,0.6848406791687012,-0.03523251414299011,0.6255527138710022,0.6086546182632446,-0.05974114313721657,0.6596872806549072,0.5396628975868225,-0.08599432557821274,0.6424291729927063,0.46606606245040894,-0.10927758365869522,0.5645704865455627,0.4095349907875061,-0.02152109518647194,0.5790454149246216,0.3458672761917114,-0.07798153907060623,0.585052490234375,0.4099896550178528,-0.11740923672914505,0.5875301957130432,0.4822416603565216,-0.1345071941614151,0.4947435259819031,0.40532615780830383,-0.02675517462193966,0.5078583359718323,0.34992051124572754,-0.085114985704422,0.5264341831207275,0.44468897581100464,-0.11009474843740463,0.5396049618721008,0.5253061056137085,-0.11314257234334946,0.42576146125793457,0.42680591344833374,-0.03941373899579048,0.43497076630592346,0.3985990583896637,-0.09685881435871124,0.46649056673049927,0.5077586770057678,-0.09866734594106674,0.4890270531177521,0.5846009254455566,-0.08421730250120163,0.3619306683540344,0.47168198227882385,-0.05498243868350983,0.3756016194820404,0.4649708867073059,-0.09913016855716705,0.4101729989051819,0.55085688829422,-0.09697423875331879,0.4357343018054962,0.6077020764350891,-0.08224651962518692
M,0.4782770574092865,0.7159693837165833,-1.1364491570020618e-07,0.559029221534729,0.6658923029899597,-0.03784758597612381,0.6323689222335815,0.5958077907562256,-0.06393121927976608,0.6691755056381226,0.5303007364273071,-0.09017454832792282,0.6463351249694824,0.4722088873386383,-0.1128244698047638,0.5688111186027527,0.3761298954486847,-0.026649510487914085,0.581108808517456,0.34965217113494873,-0.08433331549167633,0.5919429063796997,0.4205591380596161,-0.12553301453590393,0.599137008190155,0.4853089451789856,-0.14442037045955658,0.4965933859348297,0.3652176558971405,-0.03015732951462269,0.5109199285507202,0.34796708822250366,-0.08810187876224518,0.5317090153694153,0.44558849930763245,-0.11269247531890869,0.5475543141365051,0.5215675234794617,-0.11591709405183792,0.4268394410610199,0.3852173089981079,-0.04094628617167473,0.4403536319732666,0.3999565541744232,-0.09492629766464233,0.4707041084766388,0.5067093968391418,-0.09787072241306305,0.49430471658706665,0.5776461362838745,-0.08519990742206573,0.3667491376399994,0.43098753690719604,-0.05569060891866684,0.3845568299293518,0.47354379296302795,-0.09423508495092392,0.41751420497894287,0.5560494661331177,-0.09493765234947205,0.4441380500793457,0.6039559841156006,-0.08341153711080551
M,0.4827911853790283,0.7092972993850708,-1.3541782095671806e-07,0.5617485046386719,0.6587828397750854,-0.03887150436639786,0.6327805519104004,0.5915191173553467,-0.0659785270690918,0.6714036464691162,0.527895450592041,-0.09265051782131195,0.6507779359817505,0.47056177258491516,-0.11553673446178436,0.5692692995071411,0.36269479990005493,-0.02961655519902706,0.5807877779006958,0.3510153293609619,-0.08671816438436508,0.5926854610443115,0.4242211878299713,-0.12803798913955688,0.6002031564712524,0.48780110478401184,-0.14725226163864136,0.4969237744808197,0.3526860475540161,-0.03232436254620552,0.5115711688995361,0.3485950827598572,-0.08834098279476166,0.5329165458679199,0.44357383251190186,-0.11261559277772903,0.5492546558380127,0.5192543268203735,-0.11658491939306259,0.4276134669780731,0.37367260456085205,-0.04221219941973686,0.4417758882045746,0.4017229676246643,-0.09345867484807968,0.47236138582229614,0.5038763880729675,-0.09752253443002701,0.49697601795196533,0.573431670665741,-0.08670994639396667,0.36879318952560425,0.4202926456928253,-0.05639149248600006,0.3870317041873932,0.47381946444511414,-0.09288472682237625,0.41989973187446594,0.5545253753662109,-0.09489881992340088,0.4472482204437256,0.6018407344818115,-0.08503071218729019
M,0.48592904210090637,0.7021776437759399,-1.3719130720346584e-07,0.5651357769966125,0.6520838737487793,-0.04122788459062576,0.6364818811416626,0.5869390368461609,-0.07095731794834137,0.6737886071205139,0.5242055058479309,-0.09964831918478012,0.6481878161430359,0.4735250473022461,-0.12420831620693207,0.5670633912086487,0.349576860666275,-0.035347264260053635,0.5826572179794312,0.34813347458839417,-0.0954527035355568,0.5947715044021606,0.4282302260398865,-0.13897205889225006,0.6020462512969971,0.4950583577156067,-0.15952657163143158,0.49406108260154724,0.33989888429641724,-0.037994179874658585,0.5121844410896301,0.3452856242656708,-0.09692761301994324,0.5341575741767883,0.44478747248649597,-0.12253804504871368,0.5507115721702576,0.5244473218917847,-0.12706056237220764,0.4251255989074707,0.36269068717956543,-0.04783334955573082,0.4419475495815277,0.40086644887924194,-0.09971596300601959,0.47318294644355774,0.502220630645752,-0.10504932701587677,0.4977355897426605,0.5717312693595886,-0.09530523419380188,0.36850786209106445,0.4120965003967285,-0.06235932931303978,0.3888033330440521,0.47828128933906555,-0.09884974360466003,0.42198532819747925,0.5583089590072632,-0.10250622034072876,0.44999003410339355,0.60465407371521,-0.09409163147211075
M,0.4918128252029419,0.6994962692260742,-2.1433470465126447e-07,0.5691127777099609,0.6490456461906433,-0.03969329223036766,0.6388354301452637,0.5848907232284546,-0.06934263557195663,0.6750444173812866,0.524219810962677,-0.09785168617963791,0.6488706469535828,0.4727729856967926,-0.12259519845247269,0.5642834305763245,0.3368505835533142,-0.035196106880903244,0.5825133323669434,0.348407506942749,-0.09239090979099274,0.5951297879219055,0.4318884015083313,-0.13519909977912903,0.6018623113632202,0.5000295639038086,-0.1555069088935852,0.4919368326663971,0.33050498366355896,-0.03763556480407715,0.5125135183334351,0.354323148727417,-0.09154056757688522,0.5340704917907715,0.45280158519744873,-0.11658972501754761,0.5498037338256836,0.5317490100860596,-0.1221567839384079,0.4237731099128723,0.35835015773773193,-0.046639952808618546,0.4432247281074524,0.4052541255950928,-0.09408222138881683,0.47517484426498413,0.5026972889900208,-0.10003911703824997,0.5000225901603699,0.5719003677368164,-0.09197733551263809,0.3688293397426605,0.41167688369750977,-0.06017851456999779,0.38934391736984253,0.4789271950721741,-0.09423938393592834,0.42289987206459045,0.5583717226982117,-0.09748100489377975,0.45061740279197693,0.606631338596344,-0.08914404362440109
M,0.4953884482383728,0.6963513493537903,-3.1562535696139093e-07,0.5733222365379333,0.6476872563362122,-0.04217024892568588,0.6439050436019897,0.5829668641090393,-0.07353527098894119,0.6814239025115967,0.5196089744567871,-0.10336923599243164,0.6522288918495178,0.47183841466903687,-0.12931545078754425,0.5662955045700073,0.32966864109039307,-0.03673206642270088,0.5863117575645447,0.3479357659816742,-0.09575281292200089,0.5960464477539062,0.43631255626678467,-0.1400432139635086,0.6007733345031738,0.5106009840965271,-0.1606954038143158,0.4931350648403168,0.32409828901290894,-0.03800271078944206,0.5154032707214355,0.3648465871810913,-0.09328818321228027,0.534570038318634,0.4670982360839844,-0.11934162676334381,0.5497506856918335,0.5489702820777893,-0.12514722347259521,0.42461875081062317,0.35440146923065186,-0.04617387056350708,0.4460108280181885,0.41379398107528687,-0.09428897500038147,0.4750373959541321,0.509617030620575,-0.10145183652639389,0.49894076585769653,0.5788402557373047,-0.09370366483926773,0.3697567582130432,0.4090157151222229,-0.05907561257481575,0.3894181251525879,0.47904980182647705,-0.09341079741716385,0.42220938205718994,0.5577437281608582,-0.09717477113008499,0.4502961039543152,0.6065962314605713,-0.08868268132209778
